dateCrawled,name,seller,offerType,price,vehicleType,yearOfRegistration,gearbox,powerPS,model,kilometer,monthOfRegistration,fuelType,brand,notRepairedDamage,dateCreated,nrOfPictures,postalCode,lastSeen
2016-03-27 10:36:16,Mercedes_Benz_C_200_Kompressor_Avantgarde,privat,Angebot,15350,limousine,2010,manuell,184,c_klasse,20000,3,benzin,mercedes_benz,nein,2016-03-27 00:00:00,0,64380,2016-03-30 14:46:37
2016-03-28 18:51:39,Mercedes_Benz_C_180,privat,Angebot,650,limousine,1997,manuell,122,c_klasse,150000,7,benzin,mercedes_benz,nein,2016-03-28 00:00:00,0,95126,2016-04-02 23:50:05
2016-03-21 16:51:15,Mercedes_C_180_T_Automatik_W202,privat,Angebot,480,kombi,1998,automatik,125,c_klasse,150000,1,benzin,mercedes_benz,"",2016-03-21 00:00:00,0,38162,2016-03-21 16:51:15
2016-03-20 21:52:33,Mercedes_Benz_C_200_T_CDI_DPF__BlueEFFICIENCY_,privat,Angebot,14000,kombi,2011,manuell,136,c_klasse,150000,9,diesel,mercedes_benz,nein,2016-03-20 00:00:00,0,90762,2016-04-07 07:16:34
2016-03-09 14:37:19,Mercedes_Benz_C220_T_Cdi_Automatik_TÜV_Navi_Tempomat,privat,Angebot,2700,kombi,2001,automatik,0,c_klasse,150000,5,diesel,mercedes_benz,"",2016-03-09 00:00:00,0,22043,2016-04-02 10:44:42
2016-03-20 20:38:49,Mercedes_Benz_C_200_CDI_DPF_Automatik_Avantgarde,privat,Angebot,13900,limousine,2009,automatik,136,c_klasse,80000,4,diesel,mercedes_benz,nein,2016-03-20 00:00:00,0,71711,2016-03-23 07:15:56
2016-03-09 23:39:53,Mercedes_Benz_C_180_Esprit,privat,Angebot,4900,limousine,1996,manuell,122,c_klasse,100000,4,benzin,mercedes_benz,nein,2016-03-09 00:00:00,0,82377,2016-04-06 22:15:28
2016-03-06 18:49:10,Mercedes_Benz_C_220_T_CDI_DPF__BlueEFFICIENCY_,privat,Angebot,13799,kombi,2012,manuell,120,c_klasse,150000,4,diesel,mercedes_benz,nein,2016-03-06 00:00:00,0,32760,2016-03-30 08:17:28
2016-03-30 15:56:06,Mercedes_Benz_C_220_T_CDI,privat,Angebot,1099,kombi,1999,automatik,125,c_klasse,150000,12,diesel,mercedes_benz,nein,2016-03-30 00:00:00,0,22147,2016-03-30 15:56:06
2016-03-26 14:46:54,Mercedes_Benz_C_220_mit_2_Jahre_frischen_TÜV,privat,Angebot,4900,limousine,2001,manuell,143,c_klasse,150000,9,diesel,mercedes_benz,nein,2016-03-26 00:00:00,0,42289,2016-04-06 02:45:53
2016-03-19 12:50:14,Mercedes_C200_Kompressor_85000km_TÜV12/17,privat,Angebot,10600,limousine,2008,manuell,184,c_klasse,90000,11,benzin,mercedes_benz,nein,2016-03-19 00:00:00,0,73035,2016-03-27 00:45:20
2016-04-04 00:57:28,Mercedes_Benz_C_200_CDI_6_Gang,privat,Angebot,2200,limousine,2000,manuell,0,c_klasse,150000,11,diesel,mercedes_benz,nein,2016-04-03 00:00:00,0,91257,2016-04-06 02:15:56
2016-03-21 12:40:32,Ich_verkaufe_mein__C320_Mercedes_Kombi,privat,Angebot,3650,kombi,2002,automatik,218,c_klasse,150000,12,benzin,mercedes_benz,"",2016-03-21 00:00:00,0,12157,2016-04-06 06:45:11
2016-03-13 23:36:24,MB__C_280__SPORT__YOUNGSTER_/__LPG_Autogas,privat,Angebot,4999,limousine,1995,manuell,193,c_klasse,150000,4,lpg,mercedes_benz,nein,2016-03-13 00:00:00,0,35792,2016-04-06 14:16:58
2016-04-03 16:46:07,Mercedes_Benz_C_200_T_CDI_DPF_BlueEFFICIENCY,privat,Angebot,15600,kombi,2010,manuell,136,c_klasse,125000,6,diesel,mercedes_benz,nein,2016-04-03 00:00:00,0,74635,2016-04-05 16:44:28
2016-03-25 16:54:57,Mercedes_Benz_C_220_T_CDI_Elegance_Automatik_Schiebedach,privat,Angebot,4900,kombi,2005,automatik,150,c_klasse,150000,8,diesel,mercedes_benz,nein,2016-03-25 00:00:00,0,44139,2016-04-06 21:46:43
2016-04-05 00:52:38,Mercedes_Benz_C_200,privat,Angebot,1222,limousine,1996,manuell,136,c_klasse,150000,1,benzin,mercedes_benz,nein,2016-04-04 00:00:00,0,54429,2016-04-07 10:16:11
2016-03-17 12:40:53,Mercedes_Benz_C_240_T_Sportfahrwerk,privat,Angebot,3600,kombi,2003,manuell,170,c_klasse,150000,11,benzin,mercedes_benz,nein,2016-03-17 00:00:00,0,61137,2016-03-30 01:46:36
2016-03-07 08:48:07,Mercedes_W203_C220_cdi_Elegance,privat,Angebot,4500,kombi,2007,manuell,150,c_klasse,150000,4,diesel,mercedes_benz,nein,2016-03-07 00:00:00,0,73037,2016-04-05 17:16:54
2016-03-27 03:36:18,Mercedes_Benz_C_180_T_Kompressor,privat,Angebot,4900,kombi,2002,automatik,143,c_klasse,125000,11,benzin,mercedes_benz,nein,2016-03-27 00:00:00,0,10318,2016-04-07 05:17:16
2016-04-02 19:57:27,Mercedes_c180_klima,privat,Angebot,1250,kombi,1999,manuell,0,c_klasse,5000,11,benzin,mercedes_benz,"",2016-04-02 00:00:00,0,80686,2016-04-06 20:17:38
2016-03-25 07:53:42,Ich_verkaufe_mein_C320_Mercedes_Kombi,privat,Angebot,2600,kombi,2003,automatik,218,c_klasse,150000,5,benzin,mercedes_benz,nein,2016-03-25 00:00:00,0,12157,2016-03-25 08:49:01
2016-04-01 22:53:51,Mercedes_Benz_C_200_T_CDI_Avantgarde_DPF_Sport_Edition,privat,Angebot,4900,kombi,2006,manuell,122,c_klasse,150000,1,diesel,mercedes_benz,nein,2016-04-01 00:00:00,0,48157,2016-04-06 00:46:03
2016-03-08 13:56:47,Mercedes_Benz_C_280_7G_TRONIC_Elegance,privat,Angebot,13900,limousine,2008,automatik,231,c_klasse,125000,6,benzin,mercedes_benz,nein,2016-03-08 00:00:00,0,86694,2016-04-06 00:16:53
2016-03-12 18:36:43,Mercedes_Benz_c180_Kombi_mit_Tuev_3/17,privat,Angebot,1550,kombi,1998,manuell,122,c_klasse,150000,11,benzin,mercedes_benz,nein,2016-03-12 00:00:00,0,58840,2016-03-25 10:44:10
2016-03-28 19:46:24,Mercedes_Benz_C_180,privat,Angebot,1500,limousine,1994,automatik,122,c_klasse,125000,10,benzin,mercedes_benz,nein,2016-03-28 00:00:00,0,88099,2016-03-28 19:46:24
2016-03-11 12:41:55,Mercedes_Benz_C_220_T_CDI_DPF_BlueEFFICIENCY_Avantgarde_Comand,privat,Angebot,13900,kombi,2009,manuell,170,c_klasse,150000,5,diesel,mercedes_benz,nein,2016-03-11 00:00:00,0,67374,2016-04-07 05:44:57
2016-03-13 10:41:22,Mercedes_C_Klasse_AMG,privat,Angebot,14999,"",2005,"",220,c_klasse,150000,2,"",mercedes_benz,"",2016-03-13 00:00:00,0,42327,2016-03-13 10:41:22
2016-03-20 03:36:57,Mercedes_Benz_C_280,privat,Angebot,1500,limousine,1993,automatik,193,c_klasse,125000,9,benzin,mercedes_benz,nein,2016-03-20 00:00:00,0,10559,2016-03-21 11:17:31
2016-03-27 13:50:34,Mercedes_Benz_C_200_Kompressor_Avantgarde,privat,Angebot,13950,limousine,2010,manuell,184,c_klasse,150000,3,benzin,mercedes_benz,nein,2016-03-27 00:00:00,0,74348,2016-04-01 13:17:40
2016-03-08 23:56:32,Mercedes_Benz_C_220_T_CDI_DPF_Automatik_BlueEFFICIENCY_Ele...,privat,Angebot,12970,kombi,2010,automatik,170,c_klasse,150000,3,diesel,mercedes_benz,nein,2016-03-08 00:00:00,0,48268,2016-04-06 23:17:32
2016-03-20 10:58:00,Mercedes_Benz_C_180_Sportcoupe,privat,Angebot,2450,coupe,2001,manuell,129,c_klasse,150000,4,benzin,mercedes_benz,ja,2016-03-20 00:00:00,0,15834,2016-04-06 08:46:42
2016-03-23 14:45:14,"MB_""00CDI_Eleganz_Kombi",privat,Angebot,13900,kombi,2009,automatik,125,c_klasse,100000,1,diesel,mercedes_benz,nein,2016-03-23 00:00:00,0,70619,2016-04-05 15:47:24
2016-03-31 14:38:21,Mercedes_Benz_C_180,privat,Angebot,0,limousine,1993,manuell,103,c_klasse,150000,3,benzin,mercedes_benz,ja,2016-03-31 00:00:00,0,76275,2016-04-04 06:21:41
2016-03-25 00:59:55,Mercedes_Benz_C200_kompressor,privat,Angebot,2899,limousine,2002,manuell,163,c_klasse,150000,2,benzin,mercedes_benz,nein,2016-03-25 00:00:00,0,45968,2016-03-25 08:44:31
2016-03-24 14:51:05,Mercedes_Benz_C_200_CDI_Elegance_VOLL_2.Hand_scheckheft_6.Gang,privat,Angebot,3480,limousine,2001,manuell,116,c_klasse,150000,6,diesel,mercedes_benz,nein,2016-03-24 00:00:00,0,60439,2016-03-31 09:15:56
2016-03-24 21:38:02,Mercedes_Benz_C_200_T_Modell_XENON_COMMAND_NAVI_CDI_DPF_TOP_Auto,privat,Angebot,10500,kombi,2009,manuell,136,c_klasse,150000,8,diesel,mercedes_benz,nein,2016-03-24 00:00:00,0,33102,2016-03-29 09:16:16
2016-04-03 22:51:52,Mercedes_Benz_C_220_T_CDI_Automatik_FACELIFT_!,privat,Angebot,5350,kombi,2004,automatik,150,c_klasse,150000,12,diesel,mercedes_benz,nein,2016-04-03 00:00:00,0,88250,2016-04-06 00:16:08
2016-03-31 15:46:06,Mercedes_Benz_C_180_Classic,privat,Angebot,2900,limousine,2000,manuell,129,c_klasse,80000,8,benzin,mercedes_benz,nein,2016-03-31 00:00:00,0,66649,2016-04-06 08:44:43
2016-03-17 07:55:07,C_180_Elegance_/_Tuev_Neu_/_Top_Zustandt_/_Motor_und_Getriebe_1a,privat,Angebot,1250,"",2017,manuell,122,c_klasse,150000,3,benzin,mercedes_benz,nein,2016-03-17 00:00:00,0,21109,2016-03-17 07:55:07
2016-03-28 22:56:11,Mercedes_Benz_C_280_T_7G_TRONIC_Avantgarde,privat,Angebot,16900,kombi,2009,automatik,231,c_klasse,125000,1,benzin,mercedes_benz,nein,2016-03-28 00:00:00,0,70327,2016-04-07 12:17:47
2016-03-17 18:45:21,Mercedes_Benz_C_220__BlueTEC__d_7G_TRONIC_Avantgarde,privat,Angebot,31500,limousine,2014,automatik,170,c_klasse,20000,10,diesel,mercedes_benz,nein,2016-03-17 00:00:00,0,73779,2016-04-07 05:45:31
2016-03-21 09:57:32,Mercedes_Benz_C_63_AMG,privat,Angebot,47500,limousine,2013,automatik,551,c_klasse,60000,2,benzin,mercedes_benz,nein,2016-03-21 00:00:00,0,28237,2016-04-06 03:17:02
2016-03-21 22:57:18,Mercedes_Benz_C_220_CDI_Elegance,privat,Angebot,5500,limousine,2003,automatik,143,c_klasse,150000,7,diesel,mercedes_benz,nein,2016-03-21 00:00:00,0,70374,2016-04-03 14:20:03
2016-03-06 22:49:18,Mercedes_Benz_C_180_T_Classic,privat,Angebot,600,kombi,1998,manuell,122,c_klasse,30000,3,benzin,mercedes_benz,ja,2016-03-06 00:00:00,0,22335,2016-04-05 16:47:34
2016-03-22 07:00:40,MB_CLC_220_Diesel__Voll_Leder__Xenon__Navi_FESTPREIS!!,privat,Angebot,3500,coupe,2004,manuell,150,c_klasse,150000,1,diesel,mercedes_benz,nein,2016-03-22 00:00:00,0,39114,2016-03-27 21:18:09
2016-03-29 09:55:14,Mercedes_Benz_C_240_T_Elegance,privat,Angebot,500,kombi,1997,manuell,170,c_klasse,150000,8,benzin,mercedes_benz,nein,2016-03-29 00:00:00,0,74427,2016-04-05 19:44:47
2016-03-09 09:56:51,Mercedes_Benz_C_180_Sport_BRC_LPG_GASANLAGE_TÜV_10/2016,privat,Angebot,899,limousine,1997,manuell,122,c_klasse,150000,7,lpg,mercedes_benz,nein,2016-03-09 00:00:00,0,64331,2016-03-09 18:17:37
2016-03-22 10:47:55,Mercedes_Benz_C_230_T_Elegance,privat,Angebot,1750,kombi,1996,automatik,150,c_klasse,150000,9,benzin,mercedes_benz,nein,2016-03-22 00:00:00,0,32105,2016-04-05 22:44:44
2016-03-30 13:48:58,Mercedes_Benz_C_200_T_Esprit_Selection,privat,Angebot,1550,kombi,1999,automatik,136,c_klasse,150000,12,benzin,mercedes_benz,nein,2016-03-30 00:00:00,0,58313,2016-03-30 13:48:58
2016-03-30 09:54:54,Mercedes_Benz_C180_BlueTec_Limousine_Navi/Xenon/Parkass.,privat,Angebot,28000,limousine,2014,manuell,117,c_klasse,50000,9,diesel,mercedes_benz,nein,2016-03-30 00:00:00,0,24937,2016-04-07 01:17:00
2016-03-08 20:59:33,Mercedes_Benz_C_200_CDI_Avantgarde_DPF__AHK__Standheizung,privat,Angebot,4600,kombi,2004,manuell,122,c_klasse,150000,7,diesel,mercedes_benz,nein,2016-03-08 00:00:00,0,98724,2016-03-08 20:59:33
2016-03-06 21:36:53,C200_Kompressor_Limousine_in_Obsidianschwarz,privat,Angebot,5000,limousine,2001,automatik,163,c_klasse,150000,5,benzin,mercedes_benz,nein,2016-03-06 00:00:00,0,38855,2016-04-07 03:15:34
2016-03-25 09:55:03,"Mercedes_Benz_C200K_Avantgarde_AMG_Paket_17""_Comand_LPG_Gas",privat,Angebot,2999,limousine,2000,manuell,163,c_klasse,150000,5,benzin,mercedes_benz,nein,2016-03-25 00:00:00,0,59597,2016-04-04 09:16:09
2016-03-26 02:01:56,Mercedes_Benz_C_200_CDI_Sportcoupe_Panorama_Leder_xenon,privat,Angebot,2800,coupe,2004,manuell,122,c_klasse,150000,6,diesel,mercedes_benz,ja,2016-03-26 00:00:00,0,41539,2016-03-27 21:16:07
2016-03-10 20:51:01,Mercedes_benz_c220_cdi_tuev_05/2016,privat,Angebot,750,kombi,1999,manuell,125,c_klasse,150000,5,diesel,mercedes_benz,"",2016-03-10 00:00:00,0,89584,2016-03-22 17:47:42
2016-03-21 18:54:48,C180_Rostfrei,privat,Angebot,1400,limousine,1997,manuell,122,c_klasse,150000,5,benzin,mercedes_benz,"",2016-03-21 00:00:00,0,34212,2016-03-21 18:54:48
2016-03-15 21:47:19,Mercedes_c230_/Klima_/Automatik/voll_Leder_/TÜV_11_2016,privat,Angebot,1500,kombi,1997,automatik,150,c_klasse,150000,9,benzin,mercedes_benz,nein,2016-03-15 00:00:00,0,10365,2016-03-17 18:47:41
2016-03-21 17:37:38,CLS_350_CDI_7G_TRONIC_Edition_DESIGNO_VOLL,privat,Angebot,20000,limousine,2011,automatik,265,c_klasse,50000,11,diesel,mercedes_benz,nein,2016-03-21 00:00:00,0,10115,2016-03-21 17:37:38
2016-03-28 10:37:26,Mercedes_Benz_C_220_CDI_Classic_Selection,privat,Angebot,3400,limousine,2000,automatik,125,c_klasse,150000,2,diesel,mercedes_benz,nein,2016-03-28 00:00:00,0,31226,2016-04-06 11:46:53
2016-03-16 23:48:45,Mercedes_Benz_C_180_Sport,privat,Angebot,1100,limousine,1998,manuell,122,c_klasse,150000,2,benzin,mercedes_benz,nein,2016-03-16 00:00:00,0,83026,2016-03-25 03:46:16
2016-03-14 14:56:30,Mercedes_Benz_C_220_T_CDI,privat,Angebot,4999,kombi,2003,"",0,c_klasse,150000,8,diesel,mercedes_benz,nein,2016-03-14 00:00:00,0,49356,2016-03-14 14:56:30
2016-03-06 19:37:48,Mercedes_Benz_C_280_Sport,privat,Angebot,5999,limousine,1997,automatik,197,c_klasse,150000,9,benzin,mercedes_benz,nein,2016-03-06 00:00:00,0,28816,2016-04-06 23:15:31
2016-03-11 07:00:54,Mercedes_Benz_C180_T_Autm._Esprit_Selection_TÜV18_AHK_Temp_8_fac,privat,Angebot,1700,kombi,2000,automatik,122,c_klasse,150000,1,benzin,mercedes_benz,nein,2016-03-11 00:00:00,0,63549,2016-03-11 22:15:59
2016-03-21 21:53:32,Mercedes_Benz_C_220_T_CDI_DPF_BlueEFFICIENCY_Edition__Navi__AH,privat,Angebot,17148,kombi,2012,manuell,170,c_klasse,125000,12,diesel,mercedes_benz,nein,2016-03-21 00:00:00,0,26632,2016-04-07 02:15:38
2016-03-17 18:49:41,Mercedes_Benz_C_200_Kompressor_Avantgarde,privat,Angebot,11500,limousine,2008,manuell,184,c_klasse,125000,5,benzin,mercedes_benz,nein,2016-03-17 00:00:00,0,71576,2016-04-07 06:16:19
2016-03-19 18:47:36,Mercedes_Benz_C_180_Classic,privat,Angebot,2700,limousine,2001,manuell,129,c_klasse,150000,5,benzin,mercedes_benz,nein,2016-03-19 00:00:00,0,40476,2016-03-23 07:50:13
2016-04-01 10:54:14,Mercedes_Benz_C_220_CDI_Elegance_DPF_Standheizung__GSSD__KLIMA,privat,Angebot,5299,limousine,2004,automatik,143,c_klasse,150000,1,diesel,mercedes_benz,nein,2016-04-01 00:00:00,0,71116,2016-04-07 07:17:16
2016-03-21 14:38:03,Mercedes_Benz_C_180,privat,Angebot,2900,limousine,2000,manuell,0,c_klasse,150000,11,benzin,mercedes_benz,nein,2016-03-21 00:00:00,0,81667,2016-04-06 11:15:38
2016-03-07 15:42:14,Mercedes_Benz_C_200_T_CDI_DPF_BlueEFFICIENCY_Avantgarde_Navi,privat,Angebot,9990,kombi,2010,manuell,136,c_klasse,150000,12,diesel,mercedes_benz,nein,2016-03-07 00:00:00,0,88045,2016-03-07 15:42:14
2016-03-08 13:44:51,Mercedes_Benz_C_350_CDI_DPF_4Matic_7G_TRONIC_BlueEFFICIENC...,privat,Angebot,19500,limousine,2010,automatik,231,c_klasse,150000,1,diesel,mercedes_benz,nein,2016-03-08 00:00:00,0,70378,2016-04-05 16:47:27
2016-04-02 00:36:54,Mercedes_Benz_C_180_T_Kompressor_Classic,privat,Angebot,5100,kombi,2006,manuell,143,c_klasse,150000,12,benzin,mercedes_benz,nein,2016-04-02 00:00:00,0,15757,2016-04-04 05:17:06
2016-03-26 14:46:30,Mercedes_Benz_C200__fuer_Bastler_od._Export,privat,Angebot,800,limousine,1996,automatik,120,c_klasse,150000,6,benzin,mercedes_benz,"",2016-03-26 00:00:00,0,22297,2016-03-26 14:46:30
2016-03-26 11:38:01,Mercedes_Benz_C_200_T_CDI_Classic,privat,Angebot,4900,kombi,2003,manuell,122,c_klasse,150000,6,diesel,mercedes_benz,nein,2016-03-26 00:00:00,0,71131,2016-03-31 05:45:45
2016-03-27 15:50:33,Mercedes_c220_Avantgarde,privat,Angebot,15700,limousine,2009,automatik,170,c_klasse,125000,0,diesel,mercedes_benz,"",2016-03-27 00:00:00,0,12101,2016-04-07 14:32:19
2016-03-30 14:47:41,Mercedes_Benz_C_180_T_Kompressor_Elegance/Automatik,privat,Angebot,7550,kombi,2007,automatik,143,c_klasse,150000,11,benzin,mercedes_benz,nein,2016-03-30 00:00:00,0,59494,2016-04-07 05:17:41
2016-03-12 10:45:34,Mercedes_s203_C180k,privat,Angebot,5800,kombi,2006,manuell,143,c_klasse,150000,12,"",mercedes_benz,"",2016-03-12 00:00:00,0,15757,2016-03-14 18:19:27
2016-03-15 18:45:59,C_Klasse_200_CDI_BLUEMotion,privat,Angebot,11600,kombi,2010,manuell,136,c_klasse,150000,1,diesel,mercedes_benz,nein,2016-03-15 00:00:00,0,71067,2016-03-22 23:16:34
2016-03-15 12:47:04,Mercedes_Benz_C_220,privat,Angebot,4800,limousine,2000,automatik,143,c_klasse,150000,11,diesel,mercedes_benz,nein,2016-03-15 00:00:00,0,76135,2016-03-22 12:45:00
2016-03-21 13:54:17,Mercedes_Benz_C_180,privat,Angebot,3499,limousine,2002,automatik,129,c_klasse,150000,7,benzin,mercedes_benz,nein,2016-03-21 00:00:00,0,72202,2016-04-06 09:46:49
2016-03-11 08:54:58,Mercedes_Benz_C_180_Kompressor_Sportcoupe,privat,Angebot,2999,coupe,2003,manuell,143,c_klasse,150000,6,benzin,mercedes_benz,ja,2016-03-11 00:00:00,0,16556,2016-03-11 09:48:03
2016-04-03 15:46:06,Mercedes_Benz_C_280_Classic,privat,Angebot,1100,limousine,1995,manuell,193,c_klasse,150000,5,benzin,mercedes_benz,nein,2016-04-03 00:00:00,0,91580,2016-04-05 14:46:58
2016-03-13 18:06:42,Mercedes_Benz_C_270_CDI_Elegance_REIFEN_BREMSEN_GETRIEBEÖL_NEU,privat,Angebot,4200,limousine,2004,automatik,170,c_klasse,150000,5,diesel,mercedes_benz,nein,2016-03-13 00:00:00,0,55442,2016-04-05 18:44:40
2016-03-07 14:58:47,Mercedes_Benz_C_200_T_Kompressor_Avantgarde_•_TÜV_06_2017,privat,Angebot,3500,limousine,2002,automatik,163,c_klasse,150000,8,benzin,mercedes_benz,nein,2016-03-07 00:00:00,0,13127,2016-03-10 03:46:32
2016-03-28 11:06:21,Mercedes_Benz_C_240_Classic_Automatik,privat,Angebot,1999,limousine,1998,automatik,170,c_klasse,125000,9,benzin,mercedes_benz,nein,2016-03-28 00:00:00,0,35041,2016-03-29 20:11:50
2016-03-16 23:52:40,C_200_PDF_Avantgarde_top_Zustand,privat,Angebot,14999,limousine,2011,automatik,136,c_klasse,125000,5,diesel,mercedes_benz,"",2016-03-16 00:00:00,0,97922,2016-03-25 03:46:18
2016-03-11 17:59:30,Mercedes_C_250_CDI_T_Modell___Navi__Leder___Anhaengerkupplung,privat,Angebot,18999,kombi,2012,manuell,204,c_klasse,90000,2,diesel,mercedes_benz,nein,2016-03-11 00:00:00,0,97080,2016-03-12 08:16:00
2016-03-13 00:38:18,Mercedes_Benz_C_200_CDI_DPF_BlueEFFICIENCY_Avantgarde,privat,Angebot,14850,limousine,2010,manuell,136,c_klasse,80000,3,diesel,mercedes_benz,nein,2016-03-12 00:00:00,0,75397,2016-04-04 12:17:42
2016-03-27 12:47:09,Mercedes_220_CDi....mit__174.000_Km_bestzustand_kein_rost!!!,privat,Angebot,5250,limousine,2002,automatik,177,c_klasse,150000,12,diesel,mercedes_benz,nein,2016-03-27 00:00:00,0,73230,2016-04-07 08:16:30
2016-03-19 16:48:20,Mercedes_Benz_C_180,privat,Angebot,1000,limousine,1997,manuell,122,c_klasse,150000,6,benzin,mercedes_benz,ja,2016-03-19 00:00:00,0,96163,2016-03-25 20:17:18
2016-03-08 17:39:53,Mercedes_Benz_C_220_T_CDI_DPF_Automatik,privat,Angebot,8800,kombi,2008,automatik,170,c_klasse,150000,9,diesel,mercedes_benz,nein,2016-03-08 00:00:00,0,74626,2016-03-09 16:48:02
2016-03-16 20:54:34,Mercedes_Benz_C_180_Elegance,privat,Angebot,2350,limousine,1997,automatik,122,c_klasse,150000,7,benzin,mercedes_benz,nein,2016-03-16 00:00:00,0,25813,2016-03-30 17:16:34
2016-03-15 09:52:08,Mercedes_Benz_C_200_T_Kompressor,privat,Angebot,2499,kombi,2001,automatik,163,c_klasse,150000,2,benzin,mercedes_benz,nein,2016-03-15 00:00:00,0,85778,2016-04-01 21:45:11
2016-03-10 00:57:21,Mercedes_Benz_C_220_T_CDI_Classic,privat,Angebot,1950,kombi,2000,manuell,125,c_klasse,150000,1,diesel,mercedes_benz,nein,2016-03-10 00:00:00,0,96257,2016-04-05 19:18:19
2016-03-08 22:49:32,Mercedes_C220_Kombi_AMG_Paket,privat,Angebot,11999,kombi,2008,automatik,170,c_klasse,150000,8,diesel,mercedes_benz,"",2016-03-08 00:00:00,0,42117,2016-03-09 08:44:21
2016-03-17 23:52:27,Mercedes_Benz_C_Klasse_Brabus,privat,Angebot,7500,kombi,2005,automatik,172,c_klasse,150000,1,diesel,mercedes_benz,"",2016-03-17 00:00:00,0,97729,2016-04-05 21:16:07
2016-03-30 09:57:02,Mercedes_Benz_C_220_CDI__Automatik__Xenon__Command__AHK_,privat,Angebot,11480,kombi,2010,automatik,170,c_klasse,150000,9,diesel,mercedes_benz,nein,2016-03-30 00:00:00,0,97631,2016-04-07 01:44:40
2016-03-29 18:50:45,Mercedes_C240_TÜV_08/17_Tausch_moeglich,privat,Angebot,3399,limousine,2000,automatik,170,c_klasse,150000,1,benzin,mercedes_benz,ja,2016-03-29 00:00:00,0,17033,2016-04-06 04:45:49
2016-04-01 13:54:47,Mercedes_Benz_C200,privat,Angebot,12500,limousine,2007,automatik,0,c_klasse,150000,10,"",mercedes_benz,"",2016-04-01 00:00:00,0,56072,2016-04-07 00:16:16
2016-03-05 23:36:22,Mercedes_C200T_Espirt_Selection,privat,Angebot,2400,kombi,2000,manuell,136,c_klasse,150000,10,benzin,mercedes_benz,nein,2016-03-05 00:00:00,0,27619,2016-04-05 20:47:25
2016-04-04 14:54:23,Mercedes_C_270_Diesel_Automatik_8x_Bereift__Tuev__viele_neue_teile,privat,Angebot,5500,limousine,2002,automatik,170,c_klasse,150000,0,diesel,mercedes_benz,nein,2016-04-04 00:00:00,0,47506,2016-04-06 16:17:40
2016-03-31 07:53:48,Mercedes_Benz_C_220,privat,Angebot,16000,limousine,2009,manuell,170,c_klasse,90000,7,diesel,mercedes_benz,nein,2016-03-31 00:00:00,0,79395,2016-04-06 02:17:47
2016-03-22 13:37:15,C_220_CDI_DPF_Avantgarde,privat,Angebot,4500,limousine,2008,"",0,c_klasse,150000,11,diesel,mercedes_benz,nein,2016-03-22 00:00:00,0,71665,2016-03-22 13:37:15
2016-03-29 14:39:33,Mercedes_Benz_C_200_CDI,privat,Angebot,6450,limousine,2003,automatik,116,c_klasse,150000,3,diesel,mercedes_benz,nein,2016-03-29 00:00:00,0,13347,2016-04-05 23:47:05
2016-03-26 12:45:11,Mercedes_Benz_C_220,privat,Angebot,9600,kombi,2008,automatik,170,c_klasse,150000,3,diesel,mercedes_benz,nein,2016-03-26 00:00:00,0,63743,2016-04-06 00:16:18
2016-03-19 21:57:01,Mercedes_Benz_C_220_CDI_AMG_DPF__BlueEFFICIENCY_Avantgard,privat,Angebot,14500,limousine,2010,automatik,170,c_klasse,150000,5,diesel,mercedes_benz,nein,2016-03-19 00:00:00,0,30165,2016-03-21 01:46:56
2016-03-06 19:46:42,Mercedes_C200_Classic_Selektion_Xenon_Automatik_Klimaautomatik,privat,Angebot,1850,limousine,1999,automatik,136,c_klasse,150000,9,benzin,mercedes_benz,nein,2016-03-06 00:00:00,0,1257,2016-03-07 18:18:36
2016-03-05 14:32:22,Mercedes_CDI_220_TÜV_NEU_AUTOMATIK_VIEL_NEUE_TEILE_Gruene_Plakette,privat,Angebot,4800,limousine,2005,automatik,150,c_klasse,150000,6,diesel,mercedes_benz,"",2016-03-04 00:00:00,0,55127,2016-03-07 13:18:09
2016-03-14 16:43:47,Mercedes_Benz_C_180_Elegance,privat,Angebot,2700,limousine,2001,manuell,122,c_klasse,150000,1,benzin,mercedes_benz,nein,2016-03-14 00:00:00,0,45884,2016-03-23 16:48:49
2016-04-04 22:58:18,Mercedes_Benz_C_180_T_Kompressor_Avantgarde__Navigationssystem,privat,Angebot,13550,kombi,2008,manuell,156,c_klasse,90000,4,benzin,mercedes_benz,nein,2016-04-04 00:00:00,0,32657,2016-04-07 02:17:21
2016-03-07 12:53:53,Mercedes_Benz____180c____Bj.03/93___einer_der_ersten_C_Klassen,privat,Angebot,600,limousine,1993,manuell,122,c_klasse,150000,0,benzin,mercedes_benz,ja,2016-03-07 00:00:00,0,49762,2016-04-05 13:47:19
2016-04-03 18:49:55,Mercedes_Benz_C_200_CDI_Classic,privat,Angebot,2800,limousine,2003,manuell,116,c_klasse,150000,3,diesel,mercedes_benz,nein,2016-04-03 00:00:00,0,91717,2016-04-05 19:18:54
2016-03-26 17:53:32,Mercedes_180_C.Klasse_2.Hand.,privat,Angebot,455,limousine,1995,manuell,122,c_klasse,150000,2,benzin,mercedes_benz,ja,2016-03-26 00:00:00,0,86154,2016-03-28 06:46:53
2016-03-20 01:57:11,Cls_320cdi,privat,Angebot,14350,limousine,2005,automatik,224,c_klasse,150000,5,diesel,mercedes_benz,nein,2016-03-20 00:00:00,0,26203,2016-04-06 03:17:21
